LECROYSDA100G 46001 Waveform
Segments 1 SegmentSize 5122
Segment TrigTime TimeSinceSegment1
#1 10-Oct-2017 16:15:55 0                 
Time Ampl
9.99583984e-007 -5.26444e-012
9.99587891e-007 -4.96659e-012
9.99591797e-007 -4.73001e-012
9.99595703e-007 -4.65164e-012
9.99599609e-007 -4.74564e-012
9.99603516e-007 -4.98148e-012
9.99607422e-007 -5.25052e-012
9.99611328e-007 -5.46268e-012
9.99615234e-007 -5.58744e-012
9.99619141e-007 -5.63431e-012
9.99623047e-007 -5.62845e-012
9.99626953e-007 -5.59696e-012
9.99630859e-007 -5.56766e-012
9.99634766e-007 -5.57523e-012
9.99638672e-007 -5.64286e-012
9.99642578e-007 -5.74076e-012
9.99646484e-007 -5.80472e-012
9.99650391e-007 -5.7908e-012
9.99654297e-007 -5.71781e-012
9.99658203e-007 -5.66385e-012
9.99662109e-007 -5.70658e-012
9.99666016e-007 -5.85038e-012
9.99669922e-007 -6.02762e-012
9.99673828e-007 -6.13382e-012
9.99677734e-007 -6.11405e-012
9.99681641e-007 -5.95072e-012
9.99685547e-007 -5.71244e-012
9.99689453e-007 -5.48783e-012
9.99693359e-007 -5.3599e-012
9.99697266e-007 -5.35257e-012
9.99701172e-007 -5.45121e-012
9.99705078e-007 -5.59305e-012
9.99708984e-007 -5.71488e-012
9.99712891e-007 -5.77591e-012
9.99716797e-007 -5.7598e-012
9.99720703e-007 -5.67923e-012
9.99724609e-007 -5.57157e-012
9.99728516e-007 -5.4993e-012
9.99732422e-007 -5.51322e-012
9.99736328e-007 -5.61429e-012
9.99740234e-007 -5.73758e-012
9.99744141e-007 -5.79373e-012
9.99748047e-007 -5.7554e-012
9.99751953e-007 -5.64163e-012
9.99755859e-007 -5.52103e-012
9.99759766e-007 -5.43289e-012
9.99763672e-007 -5.36014e-012
9.99767578e-007 -5.23538e-012
9.99771484e-007 -4.99369e-012
9.99775391e-007 -4.61551e-012
9.99779297e-007 -4.11917e-012
9.99783203e-007 -3.57572e-012
9.99787109e-007 -3.06131e-012
9.99791016e-007 -2.62918e-012
9.99794922e-007 -2.3367e-012
9.99798828e-007 -2.18973e-012
9.99802734e-007 -2.16312e-012
9.99806641e-007 -2.21781e-012
9.99810547e-007 -2.29788e-012
9.99814453e-007 -2.3516e-012
9.99818359e-007 -2.36014e-012
9.99822266e-007 -2.33377e-012
9.99826172e-007 -2.3096e-012
9.99830078e-007 -2.31668e-012
9.99833984e-007 -2.35306e-012
9.99837891e-007 -2.38675e-012
9.99841797e-007 -2.3931e-012
9.99845703e-007 -2.38089e-012
9.99849609e-007 -2.39163e-012
9.99853516e-007 -2.46292e-012
9.99857422e-007 -2.61283e-012
9.99861328e-007 -2.8013e-012
9.99865234e-007 -2.97098e-012
9.99869141e-007 -3.06644e-012
9.99873047e-007 -3.06644e-012
9.99876953e-007 -2.98734e-012
9.99880859e-007 -2.86136e-012
9.99884766e-007 -2.72538e-012
9.99888672e-007 -2.60184e-012
9.99892578e-007 -2.50125e-012
9.99896484e-007 -2.42557e-012
9.99900391e-007 -2.38797e-012
9.99904297e-007 -2.3953e-012
9.99908203e-007 -2.43412e-012
9.99912109e-007 -2.46732e-012
9.99916016e-007 -2.47098e-012
9.99919922e-007 -2.43582e-012
9.99923828e-007 -2.3931e-012
9.99927734e-007 -2.37796e-012
9.99931641e-007 -2.39066e-012
9.99935547e-007 -2.40067e-012
9.99939453e-007 -2.36576e-012
9.99943359e-007 -2.27909e-012
9.99947266e-007 -2.18802e-012
9.99951172e-007 -2.15287e-012
9.99955078e-007 -2.22098e-012
9.99958984e-007 -2.35404e-012
9.99962891e-007 -2.49076e-012
9.99966797e-007 -2.57254e-012
9.99970703e-007 -2.58011e-012
9.99974609e-007 -2.543e-012
9.99978516e-007 -2.50223e-012
9.99982422e-007 -2.47757e-012
9.99986328e-007 -2.4639e-012
9.99990234e-007 -2.44925e-012
9.99994141e-007 -2.43656e-012
9.99998047e-007 -2.43827e-012
1.00000195e-006 -2.46683e-012
1.00000586e-006 -2.50638e-012
1.00000977e-006 -2.51688e-012
1.00001367e-006 -2.46781e-012
1.00001758e-006 -2.366e-012
1.00002148e-006 -2.25052e-012
1.00002539e-006 -2.17435e-012
1.0000293e-006 -2.15213e-012
1.0000332e-006 -2.15677e-012
1.00003711e-006 -2.15213e-012
1.00004102e-006 -2.1138e-012
1.00004492e-006 -2.04911e-012
1.00004883e-006 -1.97245e-012
1.00005273e-006 -1.8721e-012
1.00005664e-006 -1.73392e-012
1.00006055e-006 -1.53641e-012
1.00006445e-006 -1.29471e-012
1.00006836e-006 -1.04227e-012
1.00007227e-006 -8.24252e-013
1.00007617e-006 -6.82406e-013
1.00008008e-006 -6.0892e-013
1.00008398e-006 -5.63998e-013
1.00008789e-006 -4.94906e-013
1.0000918e-006 -3.65756e-013
1.0000957e-006 -1.72641e-013
1.00009961e-006 5.36777e-014
1.00010352e-006 2.81949e-013
1.00010742e-006 4.86051e-013
1.00011133e-006 6.39615e-013
1.00011523e-006 7.38492e-013
1.00011914e-006 7.85611e-013
1.00012305e-006 8.08316e-013
1.00012695e-006 8.3151e-013
1.00013086e-006 8.64469e-013
1.00013477e-006 8.85953e-013
1.00013867e-006 8.65445e-013
1.00014258e-006 7.95377e-013
1.00014648e-006 6.965e-013
1.00015039e-006 6.09342e-013
1.0001543e-006 5.69303e-013
1.0001582e-006 5.82486e-013
1.00016211e-006 6.25455e-013
1.00016602e-006 6.64273e-013
1.00016992e-006 6.75016e-013
1.00017383e-006 6.39615e-013
1.00017773e-006 5.68082e-013
1.00018164e-006 4.75064e-013
1.00018555e-006 3.90592e-013
1.00018945e-006 3.3859e-013
1.00019336e-006 3.3566e-013
1.00019727e-006 3.95475e-013
1.00020117e-006 5.08756e-013
1.00020508e-006 6.36197e-013
1.00020898e-006 7.27506e-013
1.00021289e-006 7.52652e-013
1.0002168e-006 7.32633e-013
1.0002207e-006 7.22867e-013
1.00022461e-006 7.68766e-013
1.00022852e-006 8.63248e-013
1.00023242e-006 9.52604e-013
1.00023633e-006 9.81656e-013
1.00024023e-006 9.36734e-013
1.00024414e-006 8.46402e-013
1.00024805e-006 7.65104e-013
1.00025195e-006 7.32633e-013
1.00025586e-006 7.47281e-013
1.00025977e-006 7.91227e-013
1.00026367e-006 8.36393e-013
1.00026758e-006 8.61295e-013
1.00027148e-006 8.73258e-013
1.00027539e-006 8.8107e-013
1.0002793e-006 8.89127e-013
1.0002832e-006 8.93766e-013
1.00028711e-006 8.96451e-013
1.00029102e-006 9.08414e-013
1.00029492e-006 9.45035e-013
1.00029883e-006 9.98502e-013
1.00030273e-006 1.04489e-012
1.00030664e-006 1.04367e-012
1.00031055e-006 9.88248e-013
1.00031445e-006 9.17203e-013
1.00031836e-006 8.85709e-013
1.00032227e-006 9.29166e-013
1.00032617e-006 1.01974e-012
1.00033008e-006 1.11764e-012
1.00033398e-006 1.19821e-012
1.00033789e-006 1.27487e-012
1.0003418e-006 1.38254e-012
1.0003457e-006 1.5383e-012
1.00034961e-006 1.74215e-012
1.00035352e-006 1.96994e-012
1.00035742e-006 2.20065e-012
1.00036133e-006 2.41256e-012
1.00036523e-006 2.58566e-012
1.00036914e-006 2.70968e-012
1.00037305e-006 2.77365e-012
1.00037695e-006 2.79489e-012
1.00038086e-006 2.79782e-012
1.00038477e-006 2.80758e-012
1.00038867e-006 2.8359e-012
1.00039258e-006 2.88131e-012
1.00039648e-006 2.91769e-012
1.00040039e-006 2.91794e-012
1.0004043e-006 2.88254e-012
1.0004082e-006 2.83102e-012
1.00041211e-006 2.79611e-012
1.00041602e-006 2.78952e-012
1.00041992e-006 2.80221e-012
1.00042383e-006 2.80856e-012
1.00042773e-006 2.78927e-012
1.00043164e-006 2.73898e-012
1.00043555e-006 2.66159e-012
1.00043945e-006 2.57248e-012
1.00044336e-006 2.4963e-012
1.00044727e-006 2.46701e-012
1.00045117e-006 2.50705e-012
1.00045508e-006 2.61178e-012
1.00045898e-006 2.74069e-012
1.00046289e-006 2.83737e-012
1.0004668e-006 2.87301e-012
1.0004707e-006 2.85202e-012
1.00047461e-006 2.81027e-012
1.00047852e-006 2.7883e-012
1.00048242e-006 2.8005e-012
1.00048633e-006 2.84884e-012
1.00049023e-006 2.90866e-012
1.00049414e-006 2.95797e-012
1.00049805e-006 2.9797e-012
1.00050195e-006 2.98068e-012
1.00050586e-006 2.9758e-012
1.00050977e-006 2.98385e-012
1.00051367e-006 3.01169e-012
1.00051758e-006 3.04879e-012
1.00052148e-006 3.07809e-012
1.00052539e-006 3.07492e-012
1.0005293e-006 3.03341e-012
1.0005332e-006 2.96139e-012
1.00053711e-006 2.88546e-012
1.00054102e-006 2.83468e-012
1.00054492e-006 2.8215e-012
1.00054883e-006 2.83468e-012
1.00055273e-006 2.84787e-012
1.00055664e-006 2.84738e-012
1.00056055e-006 2.83664e-012
1.00056445e-006 2.82907e-012
1.00056836e-006 2.83297e-012
1.00057227e-006 2.84469e-012
1.00057617e-006 2.85568e-012
1.00058008e-006 2.86471e-012
1.00058398e-006 2.87082e-012
1.00058789e-006 2.87228e-012
1.0005918e-006 2.86618e-012
1.0005957e-006 2.84787e-012
1.00059961e-006 2.82516e-012
1.00060352e-006 2.80954e-012
1.00060742e-006 2.80465e-012
1.00061133e-006 2.79977e-012
1.00061523e-006 2.78024e-012
1.00061914e-006 2.73361e-012
1.00062305e-006 2.66061e-012
1.00062695e-006 2.57321e-012
1.00063086e-006 2.48605e-012
1.00063477e-006 2.4111e-012
1.00063867e-006 2.35421e-012
1.00064258e-006 2.31076e-012
1.00064648e-006 2.26632e-012
1.00065039e-006 2.2131e-012
1.0006543e-006 2.14938e-012
1.0006582e-006 2.08639e-012
1.00066211e-006 2.04196e-012
1.00066602e-006 2.01608e-012
1.00066992e-006 1.9985e-012
1.00067383e-006 1.97458e-012
1.00067773e-006 1.9404e-012
1.00068164e-006 1.90402e-012
1.00068555e-006 1.87204e-012
1.00068945e-006 1.84347e-012
1.00069336e-006 1.81442e-012
1.00069727e-006 1.78683e-012
1.00070117e-006 1.76437e-012
1.00070508e-006 1.74948e-012
1.00070898e-006 1.74093e-012
1.00071289e-006 1.73117e-012
1.0007168e-006 1.71212e-012
1.0007207e-006 1.68796e-012
1.00072461e-006 1.66769e-012
1.00072852e-006 1.65573e-012
1.00073242e-006 1.65255e-012
1.00073633e-006 1.65475e-012
1.00074023e-006 1.65695e-012
1.00074414e-006 1.65109e-012
1.00074805e-006 1.63327e-012
1.00075195e-006 1.60373e-012
1.00075586e-006 1.57492e-012
1.00075977e-006 1.56564e-012
1.00076367e-006 1.58859e-012
1.00076758e-006 1.64303e-012
1.00077148e-006 1.7092e-012
1.00077539e-006 1.75754e-012
1.0007793e-006 1.77267e-012
1.0007832e-006 1.75192e-012
1.00078711e-006 1.71359e-012
1.00079102e-006 1.67624e-012
1.00079492e-006 1.64889e-012
1.00079883e-006 1.63302e-012
1.00080273e-006 1.62423e-012
1.00080664e-006 1.61545e-012
1.00081055e-006 1.6069e-012
1.00081445e-006 1.60324e-012
1.00081836e-006 1.61447e-012
1.00082227e-006 1.64254e-012
1.00082617e-006 1.68234e-012
1.00083008e-006 1.72604e-012
1.00083398e-006 1.75802e-012
1.00083789e-006 1.76584e-012
1.0008418e-006 1.7463e-012
1.0008457e-006 1.69772e-012
1.00084961e-006 1.62961e-012
1.00085352e-006 1.56466e-012
1.00085742e-006 1.52023e-012
1.00086133e-006 1.50656e-012
1.00086523e-006 1.51437e-012
1.00086914e-006 1.52414e-012
1.00087305e-006 1.51339e-012
1.00087695e-006 1.4714e-012
1.00088086e-006 1.41037e-012
1.00088477e-006 1.34884e-012
1.00088867e-006 1.30075e-012
1.00089258e-006 1.26535e-012
1.00089648e-006 1.22995e-012
1.00090039e-006 1.17868e-012
1.0009043e-006 1.10641e-012
1.0009082e-006 1.01242e-012
1.00091211e-006 9.11832e-013
1.00091602e-006 8.14908e-013
1.00091992e-006 7.22623e-013
1.00092383e-006 6.29605e-013
1.00092773e-006 5.2316e-013
1.00093164e-006 4.02311e-013
1.00093555e-006 2.71451e-013
1.00093945e-006 1.43033e-013
1.00094336e-006 2.2916e-014
1.00094727e-006 -8.57266e-014
1.00095117e-006 -1.74838e-013
1.00095508e-006 -2.41488e-013
1.00095898e-006 -2.89828e-013
1.00096289e-006 -3.27426e-013
1.0009668e-006 -3.62826e-013
1.0009707e-006 -4.04086e-013
1.00097461e-006 -4.45834e-013
1.00097852e-006 -4.75375e-013
1.00098242e-006 -4.87826e-013
1.00098633e-006 -4.73666e-013
1.00099023e-006 -4.43148e-013
1.00099414e-006 -4.09701e-013
1.00099805e-006 -3.81381e-013
1.00100195e-006 -3.5599e-013
1.00100586e-006 -3.25961e-013
1.00100977e-006 -2.87387e-013
1.00101367e-006 -2.35629e-013
1.00101758e-006 -1.77523e-013
1.00102148e-006 -1.29672e-013
1.00102539e-006 -1.05502e-013
1.0010293e-006 -1.16e-013
1.0010332e-006 -1.59701e-013
1.00103711e-006 -2.19516e-013
1.00104102e-006 -2.7933e-013
1.00104492e-006 -3.13021e-013
1.00104883e-006 -3.14486e-013
1.00105273e-006 -3.02523e-013
1.00105664e-006 -2.98617e-013
1.00106055e-006 -3.25229e-013
1.00106445e-006 -3.8016e-013
1.00106836e-006 -4.43148e-013
1.00107227e-006 -4.94418e-013
1.00107617e-006 -5.21762e-013
1.00108008e-006 -5.35189e-013
1.00108398e-006 -5.51059e-013
1.00108789e-006 -5.78891e-013
1.0010918e-006 -6.16488e-013
1.0010957e-006 -6.47982e-013
1.00109961e-006 -6.5848e-013
1.00110352e-006 -6.42367e-013
1.00110742e-006 -6.02328e-013
1.00111133e-006 -5.48129e-013
1.00111523e-006 -4.95883e-013
1.00111914e-006 -4.57553e-013
1.00112305e-006 -4.40707e-013
1.00112695e-006 -4.52182e-013
1.00113086e-006 -4.8807e-013
1.00113477e-006 -5.39584e-013
1.00113867e-006 -5.97689e-013
1.00114258e-006 -6.47982e-013
1.00114648e-006 -6.73617e-013
1.00115039e-006 -6.76791e-013
1.0011543e-006 -6.67025e-013
1.0011582e-006 -6.62387e-013
1.00116211e-006 -6.72885e-013
1.00116602e-006 -6.97055e-013
1.00116992e-006 -7.28305e-013
1.00117383e-006 -7.63217e-013
1.00117773e-006 -8.03988e-013
1.00118164e-006 -8.56479e-013
1.00118555e-006 -9.1849e-013
1.00118945e-006 -9.88559e-013
1.00119336e-006 -1.064e-012
1.00119727e-006 -1.14456e-012
1.00120117e-006 -1.23099e-012
1.00120508e-006 -1.31717e-012
1.00120898e-006 -1.39163e-012
1.00121289e-006 -1.44681e-012
1.0012168e-006 -1.48661e-012
1.0012207e-006 -1.52469e-012
1.00122461e-006 -1.57645e-012
1.00122852e-006 -1.63846e-012
1.00123242e-006 -1.70194e-012
1.00123633e-006 -1.7493e-012
1.00124023e-006 -1.77664e-012
1.00124414e-006 -1.79105e-012
1.00124805e-006 -1.80643e-012
1.00125195e-006 -1.8245e-012
1.00125586e-006 -1.83841e-012
1.00125977e-006 -1.83866e-012
1.00126367e-006 -1.81839e-012
1.00126758e-006 -1.78397e-012
1.00127148e-006 -1.74759e-012
1.00127539e-006 -1.72074e-012
1.0012793e-006 -1.7056e-012
1.0012832e-006 -1.69315e-012
1.00128711e-006 -1.67777e-012
1.00129102e-006 -1.65457e-012
1.00129492e-006 -1.62625e-012
1.00129883e-006 -1.59671e-012
1.00130273e-006 -1.5745e-012
1.00130664e-006 -1.55863e-012
1.00131055e-006 -1.55374e-012
1.00131445e-006 -1.55667e-012
1.00131836e-006 -1.56351e-012
1.00132227e-006 -1.57547e-012
1.00132617e-006 -1.58768e-012
1.00133008e-006 -1.59452e-012
1.00133398e-006 -1.59867e-012
1.00133789e-006 -1.60282e-012
1.0013418e-006 -1.61844e-012
1.0013457e-006 -1.66117e-012
1.00134961e-006 -1.72782e-012
1.00135352e-006 -1.80033e-012
1.00135742e-006 -1.84696e-012
1.00136133e-006 -1.86038e-012
1.00136523e-006 -1.84989e-012
1.00136914e-006 -1.83695e-012
1.00137305e-006 -1.84159e-012
1.00137695e-006 -1.86209e-012
1.00138086e-006 -1.88187e-012
1.00138477e-006 -1.88309e-012
1.00138867e-006 -1.85648e-012
1.00139258e-006 -1.8096e-012
1.00139648e-006 -1.76297e-012
1.00140039e-006 -1.72928e-012
1.0014043e-006 -1.71512e-012
1.0014082e-006 -1.7244e-012
1.00141211e-006 -1.74417e-012
1.00141602e-006 -1.7681e-012
1.00141992e-006 -1.78812e-012
1.00142383e-006 -1.80033e-012
1.00142773e-006 -1.79911e-012
1.00143164e-006 -1.78421e-012
1.00143555e-006 -1.76029e-012
1.00143945e-006 -1.73905e-012
1.00144336e-006 -1.73343e-012
1.00144727e-006 -1.74271e-012
1.00145117e-006 -1.7598e-012
1.00145508e-006 -1.76859e-012
1.00145898e-006 -1.76395e-012
1.00146289e-006 -1.74588e-012
1.0014668e-006 -1.7244e-012
1.0014707e-006 -1.7117e-012
1.00147461e-006 -1.70829e-012
1.00147852e-006 -1.71512e-012
1.00148242e-006 -1.72171e-012
1.00148633e-006 -1.71805e-012
1.00149023e-006 -1.69974e-012
1.00149414e-006 -1.66288e-012
1.00149805e-006 -1.61844e-012
1.00150195e-006 -1.58158e-012
1.00150586e-006 -1.56424e-012
1.00150977e-006 -1.56107e-012
1.00151367e-006 -1.55936e-012
1.00151758e-006 -1.54618e-012
1.00152148e-006 -1.52005e-012
1.00152539e-006 -1.48661e-012
1.0015293e-006 -1.45291e-012
1.0015332e-006 -1.42069e-012
1.00153711e-006 -1.38895e-012
1.00154102e-006 -1.35379e-012
1.00154492e-006 -1.31815e-012
1.00154883e-006 -1.28788e-012
1.00155273e-006 -1.26468e-012
1.00155664e-006 -1.24832e-012
1.00156055e-006 -1.23441e-012
1.00156445e-006 -1.22367e-012
1.00156836e-006 -1.21781e-012
1.00157227e-006 -1.21317e-012
1.00157617e-006 -1.20487e-012
1.00158008e-006 -1.1912e-012
1.00158398e-006 -1.17215e-012
1.00158789e-006 -1.15653e-012
1.0015918e-006 -1.14798e-012
1.0015957e-006 -1.15067e-012
1.00159961e-006 -1.17093e-012
1.00160352e-006 -1.19998e-012
1.00160742e-006 -1.23123e-012
1.00161133e-006 -1.25467e-012
1.00161523e-006 -1.26834e-012
1.00161914e-006 -1.27689e-012
1.00162305e-006 -1.2847e-012
1.00162695e-006 -1.30179e-012
1.00163086e-006 -1.31742e-012
1.00163477e-006 -1.32181e-012
1.00163867e-006 -1.314e-012
1.00164258e-006 -1.29862e-012
1.00164648e-006 -1.28202e-012
1.00165039e-006 -1.26419e-012
1.0016543e-006 -1.24295e-012
1.0016582e-006 -1.21952e-012
1.00166211e-006 -1.19779e-012
1.00166602e-006 -1.18827e-012
1.00166992e-006 -1.18949e-012
1.00167383e-006 -1.19608e-012
1.00167773e-006 -1.20023e-012
1.00168164e-006 -1.19413e-012
1.00168555e-006 -1.18119e-012
1.00168945e-006 -1.16458e-012
1.00169336e-006 -1.14969e-012
1.00169727e-006 -1.13871e-012
1.00170117e-006 -1.13455e-012
1.00170508e-006 -1.13407e-012
1.00170898e-006 -1.13285e-012
1.00171289e-006 -1.12577e-012
1.0017168e-006 -1.10819e-012
1.0017207e-006 -1.08206e-012
1.00172461e-006 -1.0535e-012
1.00172852e-006 -1.02738e-012
1.00173242e-006 -1.00931e-012
1.00173633e-006 -9.94418e-013
1.00174023e-006 -9.79525e-013
1.00174414e-006 -9.556e-013
1.00174805e-006 -9.18734e-013
1.00175195e-006 -8.73568e-013
1.00175586e-006 -8.23031e-013
1.00175977e-006 -7.74203e-013
1.00176367e-006 -7.28793e-013
1.00176758e-006 -6.82406e-013
1.00177148e-006 -6.27963e-013
1.00177539e-006 -5.63754e-013
1.0017793e-006 -4.96615e-013
1.0017832e-006 -4.33383e-013
1.00178711e-006 -3.75766e-013
1.00179102e-006 -3.21566e-013
1.00179492e-006 -2.65658e-013
1.00179883e-006 -2.10238e-013
