LECROYSDA100G 46001 Waveform
Segments 1 SegmentSize 5122
Segment TrigTime TimeSinceSegment1
#1 10-Oct-2017 16:31:16 0                 
Time Ampl
9.99501953e-007 -3.63259e-012
9.99505859e-007 -4.51516e-012
9.99509766e-007 -5.03396e-012
9.99513672e-007 -5.20547e-012
9.99517578e-007 -5.2195e-012
9.99521484e-007 -5.21401e-012
9.99525391e-007 -5.28054e-012
9.99529297e-007 -5.38491e-012
9.99533203e-007 -5.48684e-012
9.99537109e-007 -5.56557e-012
9.99541016e-007 -5.62539e-012
9.99544922e-007 -5.67483e-012
9.99548828e-007 -5.71206e-012
9.99552734e-007 -5.73342e-012
9.99556641e-007 -5.75112e-012
9.99560547e-007 -5.76882e-012
9.99564453e-007 -5.76577e-012
9.99568359e-007 -5.71206e-012
9.99572266e-007 -5.57717e-012
9.99576172e-007 -5.35073e-012
9.99580078e-007 -5.05837e-012
9.99583984e-007 -4.77029e-012
9.99587891e-007 -4.59267e-012
9.99591797e-007 -4.5945e-012
9.99595703e-007 -4.75869e-012
9.99599609e-007 -5.02358e-012
9.99603516e-007 -5.27932e-012
9.99607422e-007 -5.45449e-012
9.99611328e-007 -5.53506e-012
9.99615234e-007 -5.55642e-012
9.99619141e-007 -5.53689e-012
9.99623047e-007 -5.50027e-012
9.99626953e-007 -5.4844e-012
9.99630859e-007 -5.52285e-012
9.99634766e-007 -5.61074e-012
9.99638672e-007 -5.70351e-012
9.99642578e-007 -5.73525e-012
9.99646484e-007 -5.69253e-012
9.99650391e-007 -5.61562e-012
9.99654297e-007 -5.60342e-012
9.99658203e-007 -5.69314e-012
9.99662109e-007 -5.86342e-012
9.99666016e-007 -6.02883e-012
9.99669922e-007 -6.08925e-012
9.99673828e-007 -5.9916e-012
9.99677734e-007 -5.78896e-012
9.99681641e-007 -5.54604e-012
9.99685547e-007 -5.35561e-012
9.99689453e-007 -5.27749e-012
9.99693359e-007 -5.32693e-012
9.99697266e-007 -5.45693e-012
9.99701172e-007 -5.60097e-012
9.99705078e-007 -5.70168e-012
9.99708984e-007 -5.73464e-012
9.99712891e-007 -5.6907e-012
9.99716797e-007 -5.59182e-012
9.99720703e-007 -5.49538e-012
9.99724609e-007 -5.46487e-012
9.99728516e-007 -5.52956e-012
9.99732422e-007 -5.66018e-012
9.99736328e-007 -5.76943e-012
9.99740234e-007 -5.79323e-012
9.99744141e-007 -5.7261e-012
9.99748047e-007 -5.61745e-012
9.99751953e-007 -5.5497e-012
9.99755859e-007 -5.5674e-012
9.99759766e-007 -5.65652e-012
9.99763672e-007 -5.76943e-012
9.99767578e-007 -5.85976e-012
9.99771484e-007 -5.90432e-012
9.99775391e-007 -5.8854e-012
9.99779297e-007 -5.81704e-012
9.99783203e-007 -5.73281e-012
9.99787109e-007 -5.6791e-012
9.99791016e-007 -5.69924e-012
9.99794922e-007 -5.79446e-012
9.99798828e-007 -5.94643e-012
9.99802734e-007 -6.09658e-012
9.99806641e-007 -6.20522e-012
9.99810547e-007 -6.24062e-012
9.99814453e-007 -6.23025e-012
9.99818359e-007 -6.20339e-012
9.99822266e-007 -6.19546e-012
9.99826172e-007 -6.20644e-012
9.99830078e-007 -6.20949e-012
9.99833984e-007 -6.17043e-012
9.99837891e-007 -6.08254e-012
9.99841797e-007 -5.96535e-012
9.99845703e-007 -5.86281e-012
9.99849609e-007 -5.81521e-012
9.99853516e-007 -5.84206e-012
9.99857422e-007 -5.92202e-012
9.99861328e-007 -6.02273e-012
9.99865234e-007 -6.10573e-012
9.99869141e-007 -6.15334e-012
9.99873047e-007 -6.15578e-012
9.99876953e-007 -6.13808e-012
9.99880859e-007 -6.13503e-012
9.99884766e-007 -6.17959e-012
9.99888672e-007 -6.28396e-012
9.99892578e-007 -6.45791e-012
9.99896484e-007 -6.6758e-012
9.99900391e-007 -6.91018e-012
9.99904297e-007 -7.1238e-012
9.99908203e-007 -7.30752e-012
9.99912109e-007 -7.47842e-012
9.99916016e-007 -7.65786e-012
9.99919922e-007 -7.84829e-012
9.99923828e-007 -8.02651e-012
9.99927734e-007 -8.13943e-012
9.99931641e-007 -8.16811e-012
9.99935547e-007 -8.1144e-012
9.99939453e-007 -8.05154e-012
9.99943359e-007 -8.05642e-012
9.99947266e-007 -8.18581e-012
9.99951172e-007 -8.43117e-012
9.99955078e-007 -8.73269e-012
9.99958984e-007 -9.02321e-012
9.99962891e-007 -9.2582e-012
9.99966797e-007 -9.44497e-012
9.99970703e-007 -9.59756e-012
9.99974609e-007 -9.73977e-012
9.99978516e-007 -9.87832e-012
9.99982422e-007 -1.00053e-011
9.99986328e-007 -1.01041e-011
9.99990234e-007 -1.01609e-011
9.99994141e-007 -1.01621e-011
9.99998047e-007 -1.01121e-011
1.00000195e-006 -1.00309e-011
1.00000586e-006 -9.95217e-012
1.00000977e-006 -9.90517e-012
1.00001367e-006 -9.90456e-012
1.00001758e-006 -9.92592e-012
1.00002148e-006 -9.94424e-012
1.00002539e-006 -9.93813e-012
1.0000293e-006 -9.90334e-012
1.0000332e-006 -9.85207e-012
1.00003711e-006 -9.80263e-012
1.00004102e-006 -9.77029e-012
1.00004492e-006 -9.75197e-012
1.00004883e-006 -9.73733e-012
1.00005273e-006 -9.70803e-012
1.00005664e-006 -9.64333e-012
1.00006055e-006 -9.54201e-012
1.00006445e-006 -9.42483e-012
1.00006836e-006 -9.32534e-012
1.00007227e-006 -9.26491e-012
1.00007617e-006 -9.23562e-012
1.00008008e-006 -9.19228e-012
1.00008398e-006 -9.07815e-012
1.00008789e-006 -8.87856e-012
1.0000918e-006 -8.62038e-012
1.0000957e-006 -8.35244e-012
1.00009961e-006 -8.12844e-012
1.00010352e-006 -7.97768e-012
1.00010742e-006 -7.9081e-012
1.00011133e-006 -7.88308e-012
1.00011523e-006 -7.86965e-012
1.00011914e-006 -7.84218e-012
1.00012305e-006 -7.8019e-012
1.00012695e-006 -7.76772e-012
1.00013086e-006 -7.76589e-012
1.00013477e-006 -7.80129e-012
1.00013867e-006 -7.86721e-012
1.00014258e-006 -7.93679e-012
1.00014648e-006 -7.99172e-012
1.00015039e-006 -8.02712e-012
1.0001543e-006 -8.06069e-012
1.0001582e-006 -8.11135e-012
1.00016211e-006 -8.21023e-012
1.00016602e-006 -8.34756e-012
1.00016992e-006 -8.50442e-012
1.00017383e-006 -8.64663e-012
1.00017773e-006 -8.74428e-012
1.00018164e-006 -8.77053e-012
1.00018555e-006 -8.73696e-012
1.00018945e-006 -8.64968e-012
1.00019336e-006 -8.52944e-012
1.00019727e-006 -8.40615e-012
1.00020117e-006 -8.31582e-012
1.00020508e-006 -8.2853e-012
1.00020898e-006 -8.29323e-012
1.00021289e-006 -8.29262e-012
1.0002168e-006 -8.24624e-012
1.0002207e-006 -8.15957e-012
1.00022461e-006 -8.07351e-012
1.00022852e-006 -8.03811e-012
1.00023242e-006 -8.06557e-012
1.00023633e-006 -8.126e-012
1.00024023e-006 -8.17483e-012
1.00024414e-006 -8.18215e-012
1.00024805e-006 -8.13943e-012
1.00025195e-006 -8.06985e-012
1.00025586e-006 -8.00088e-012
1.00025977e-006 -7.96548e-012
1.00026367e-006 -7.97158e-012
1.00026758e-006 -8.02163e-012
1.00027148e-006 -8.08266e-012
1.00027539e-006 -8.13393e-012
1.0002793e-006 -8.15285e-012
1.0002832e-006 -8.13271e-012
1.00028711e-006 -8.07046e-012
1.00029102e-006 -7.9966e-012
1.00029492e-006 -7.94839e-012
1.00029883e-006 -7.96181e-012
1.00030273e-006 -8.04482e-012
1.00030664e-006 -8.15835e-012
1.00031055e-006 -8.23403e-012
1.00031445e-006 -8.23891e-012
1.00031836e-006 -8.17849e-012
1.00032227e-006 -8.10097e-012
1.00032617e-006 -8.04726e-012
1.00033008e-006 -8.03078e-012
1.00033398e-006 -8.02712e-012
1.00033789e-006 -8.01247e-012
1.0003418e-006 -7.9728e-012
1.0003457e-006 -7.91054e-012
1.00034961e-006 -7.82571e-012
1.00035352e-006 -7.72927e-012
1.00035742e-006 -7.63528e-012
1.00036133e-006 -7.56631e-012
1.00036523e-006 -7.52602e-012
1.00036914e-006 -7.501e-012
1.00037305e-006 -7.454e-012
1.00037695e-006 -7.36428e-012
1.00038086e-006 -7.23122e-012
1.00038477e-006 -7.08169e-012
1.00038867e-006 -6.95595e-012
1.00039258e-006 -6.88943e-012
1.00039648e-006 -6.88454e-012
1.00040039e-006 -6.92238e-012
1.0004043e-006 -6.96694e-012
1.0004082e-006 -6.98708e-012
1.00041211e-006 -6.97304e-012
1.00041602e-006 -6.92971e-012
1.00041992e-006 -6.86867e-012
1.00042383e-006 -6.80092e-012
1.00042773e-006 -6.72707e-012
1.00043164e-006 -6.65688e-012
1.00043555e-006 -6.59951e-012
1.00043945e-006 -6.56167e-012
1.00044336e-006 -6.53908e-012
1.00044727e-006 -6.52688e-012
1.00045117e-006 -6.53115e-012
1.00045508e-006 -6.56472e-012
1.00045898e-006 -6.63979e-012
1.00046289e-006 -6.74233e-012
1.0004668e-006 -6.85525e-012
1.0004707e-006 -6.95779e-012
1.00047461e-006 -7.04201e-012
1.00047852e-006 -7.11342e-012
1.00048242e-006 -7.18972e-012
1.00048633e-006 -7.27639e-012
1.00049023e-006 -7.36489e-012
1.00049414e-006 -7.43325e-012
1.00049805e-006 -7.46926e-012
1.00050195e-006 -7.47597e-012
1.00050586e-006 -7.47536e-012
1.00050977e-006 -7.4894e-012
1.00051367e-006 -7.53091e-012
1.00051758e-006 -7.59194e-012
1.00052148e-006 -7.6603e-012
1.00052539e-006 -7.72988e-012
1.0005293e-006 -7.79702e-012
1.0005332e-006 -7.85805e-012
1.00053711e-006 -7.91665e-012
1.00054102e-006 -7.97768e-012
1.00054492e-006 -8.0436e-012
1.00054883e-006 -8.12295e-012
1.00055273e-006 -8.19924e-012
1.00055664e-006 -8.25051e-012
1.00056055e-006 -8.25844e-012
1.00056445e-006 -8.21267e-012
1.00056836e-006 -8.12966e-012
1.00057227e-006 -8.02651e-012
1.00057617e-006 -7.94045e-012
1.00058008e-006 -7.88979e-012
1.00058398e-006 -7.88735e-012
1.00058789e-006 -7.91421e-012
1.0005918e-006 -7.95327e-012
1.0005957e-006 -7.98623e-012
1.00059961e-006 -8.01003e-012
1.00060352e-006 -8.03078e-012
1.00060742e-006 -8.04909e-012
1.00061133e-006 -8.0674e-012
1.00061523e-006 -8.07168e-012
1.00061914e-006 -8.06679e-012
1.00062305e-006 -8.04421e-012
1.00062695e-006 -8.01186e-012
1.00063086e-006 -7.97341e-012
1.00063477e-006 -7.9374e-012
1.00063867e-006 -7.90871e-012
1.00064258e-006 -7.89345e-012
1.00064648e-006 -7.88979e-012
1.00065039e-006 -7.89529e-012
1.0006543e-006 -7.90505e-012
1.0006582e-006 -7.91665e-012
1.00066211e-006 -7.9313e-012
1.00066602e-006 -7.95144e-012
1.00066992e-006 -7.97646e-012
1.00067383e-006 -8.00759e-012
1.00067773e-006 -8.05031e-012
1.00068164e-006 -8.10586e-012
1.00068555e-006 -8.16689e-012
1.00068945e-006 -8.22671e-012
1.00069336e-006 -8.27675e-012
1.00069727e-006 -8.32314e-012
1.00070117e-006 -8.37258e-012
1.00070508e-006 -8.42324e-012
1.00070898e-006 -8.46963e-012
1.00071289e-006 -8.49892e-012
1.0007168e-006 -8.50869e-012
1.0007207e-006 -8.50747e-012
1.00072461e-006 -8.51296e-012
1.00072852e-006 -8.53493e-012
1.00073242e-006 -8.57033e-012
1.00073633e-006 -8.61794e-012
1.00074023e-006 -8.6625e-012
1.00074414e-006 -8.69912e-012
1.00074805e-006 -8.71682e-012
1.00075195e-006 -8.71316e-012
1.00075586e-006 -8.68325e-012
1.00075977e-006 -8.6393e-012
1.00076367e-006 -8.59231e-012
1.00076758e-006 -8.56362e-012
1.00077148e-006 -8.55813e-012
1.00077539e-006 -8.56972e-012
1.0007793e-006 -8.59048e-012
1.0007832e-006 -8.60818e-012
1.00078711e-006 -8.62771e-012
1.00079102e-006 -8.65273e-012
1.00079492e-006 -8.68447e-012
1.00079883e-006 -8.72658e-012
1.00080273e-006 -8.76809e-012
1.00080664e-006 -8.80288e-012
1.00081055e-006 -8.82424e-012
1.00081445e-006 -8.83095e-012
1.00081836e-006 -8.81997e-012
1.00082227e-006 -8.8041e-012
1.00082617e-006 -8.80166e-012
1.00083008e-006 -8.83462e-012
1.00083398e-006 -8.89626e-012
1.00083789e-006 -8.98171e-012
1.0008418e-006 -9.06777e-012
1.0008457e-006 -9.13308e-012
1.00084961e-006 -9.1697e-012
1.00085352e-006 -9.18557e-012
1.00085742e-006 -9.19655e-012
1.00086133e-006 -9.20998e-012
1.00086523e-006 -9.23134e-012
1.00086914e-006 -9.25149e-012
1.00087305e-006 -9.26186e-012
1.00087695e-006 -9.26186e-012
1.00088086e-006 -9.26125e-012
1.00088477e-006 -9.26675e-012
1.00088867e-006 -9.28506e-012
1.00089258e-006 -9.32412e-012
1.00089648e-006 -9.37844e-012
1.00090039e-006 -9.43215e-012
1.0009043e-006 -9.46877e-012
1.0009082e-006 -9.48281e-012
1.00091211e-006 -9.47549e-012
1.00091602e-006 -9.47365e-012
1.00091992e-006 -9.48769e-012
1.00092383e-006 -9.52675e-012
1.00092773e-006 -9.58474e-012
1.00093164e-006 -9.64883e-012
1.00093555e-006 -9.7123e-012
1.00093945e-006 -9.77334e-012
1.00094336e-006 -9.8301e-012
1.00094727e-006 -9.87893e-012
1.00095117e-006 -9.92531e-012
1.00095508e-006 -9.97231e-012
1.00095898e-006 -1.00169e-011
1.00096289e-006 -1.00578e-011
1.0009668e-006 -1.00822e-011
1.0009707e-006 -1.00919e-011
1.00097461e-006 -1.00883e-011
1.00097852e-006 -1.00864e-011
1.00098242e-006 -1.00919e-011
1.00098633e-006 -1.01151e-011
1.00099023e-006 -1.01542e-011
1.00099414e-006 -1.01994e-011
1.00099805e-006 -1.02409e-011
1.00100195e-006 -1.02708e-011
1.00100586e-006 -1.02879e-011
1.00100977e-006 -1.03007e-011
1.00101367e-006 -1.03159e-011
1.00101758e-006 -1.03361e-011
1.00102148e-006 -1.03648e-011
1.00102539e-006 -1.03947e-011
1.0010293e-006 -1.04264e-011
1.0010332e-006 -1.04533e-011
1.00103711e-006 -1.04643e-011
1.00104102e-006 -1.04484e-011
1.00104492e-006 -1.03996e-011
1.00104883e-006 -1.03288e-011
1.00105273e-006 -1.02506e-011
1.00105664e-006 -1.01756e-011
1.00106055e-006 -1.01029e-011
1.00106445e-006 -1.00285e-011
1.00106836e-006 -9.94973e-012
1.00107227e-006 -9.87588e-012
1.00107617e-006 -9.81972e-012
1.00108008e-006 -9.78249e-012
1.00108398e-006 -9.76418e-012
1.00108789e-006 -9.75136e-012
1.0010918e-006 -9.73427e-012
1.0010957e-006 -9.70681e-012
1.00109961e-006 -9.67263e-012
1.00110352e-006 -9.63418e-012
1.00110742e-006 -9.59878e-012
1.00111133e-006 -9.56765e-012
1.00111523e-006 -9.54568e-012
1.00111914e-006 -9.5292e-012
1.00112305e-006 -9.51394e-012
1.00112695e-006 -9.49685e-012
1.00113086e-006 -9.48281e-012
1.00113477e-006 -9.47304e-012
1.00113867e-006 -9.47121e-012
1.00114258e-006 -9.47182e-012
1.00114648e-006 -9.46572e-012
1.00115039e-006 -9.44924e-012
1.0011543e-006 -9.41994e-012
1.0011582e-006 -9.38454e-012
1.00116211e-006 -9.34975e-012
1.00116602e-006 -9.32351e-012
1.00116992e-006 -9.31191e-012
1.00117383e-006 -9.31496e-012
1.00117773e-006 -9.33449e-012
1.00118164e-006 -9.36013e-012
1.00118555e-006 -9.38759e-012
1.00118945e-006 -9.40591e-012
1.00119336e-006 -9.40896e-012
1.00119727e-006 -9.39919e-012
1.00120117e-006 -9.38698e-012
1.00120508e-006 -9.38637e-012
1.00120898e-006 -9.40102e-012
1.00121289e-006 -9.43032e-012
1.0012168e-006 -9.45962e-012
1.0012207e-006 -9.47243e-012
1.00122461e-006 -9.4706e-012
1.00122852e-006 -9.45534e-012
1.00123242e-006 -9.43825e-012
1.00123633e-006 -9.423e-012
1.00124023e-006 -9.41201e-012
1.00124414e-006 -9.40224e-012
1.00124805e-006 -9.39248e-012
1.00125195e-006 -9.376e-012
1.00125586e-006 -9.35097e-012
1.00125977e-006 -9.31435e-012
1.00126367e-006 -9.27102e-012
1.00126758e-006 -9.23134e-012
1.00127148e-006 -9.20144e-012
1.00127539e-006 -9.18862e-012
1.0012793e-006 -9.18313e-012
1.0012832e-006 -9.17458e-012
1.00128711e-006 -9.15017e-012
1.00129102e-006 -9.11843e-012
1.00129492e-006 -9.08425e-012
1.00129883e-006 -9.058e-012
1.00130273e-006 -9.03603e-012
1.00130664e-006 -9.00368e-012
1.00131055e-006 -8.95974e-012
1.00131445e-006 -8.90298e-012
1.00131836e-006 -8.84316e-012
1.00132227e-006 -8.78945e-012
1.00132617e-006 -8.74428e-012
1.00133008e-006 -8.71071e-012
1.00133398e-006 -8.68447e-012
1.00133789e-006 -8.66006e-012
1.0013418e-006 -8.63869e-012
1.0013457e-006 -8.61855e-012
1.00134961e-006 -8.59719e-012
1.00135352e-006 -8.57949e-012
1.00135742e-006 -8.56545e-012
1.00136133e-006 -8.56057e-012
1.00136523e-006 -8.55935e-012
1.00136914e-006 -8.55446e-012
1.00137305e-006 -8.53799e-012
1.00137695e-006 -8.50564e-012
1.00138086e-006 -8.45803e-012
1.00138477e-006 -8.40066e-012
1.00138867e-006 -8.35061e-012
1.00139258e-006 -8.3146e-012
1.00139648e-006 -8.29446e-012
1.00140039e-006 -8.2853e-012
1.0014043e-006 -8.27126e-012
1.0014082e-006 -8.23952e-012
1.00141211e-006 -8.18703e-012
1.00141602e-006 -8.12234e-012
1.00141992e-006 -8.05825e-012
1.00142383e-006 -8.00515e-012
1.00142773e-006 -7.96487e-012
1.00143164e-006 -7.93191e-012
1.00143555e-006 -7.90688e-012
1.00143945e-006 -7.88857e-012
1.00144336e-006 -7.87392e-012
1.00144727e-006 -7.86782e-012
1.00145117e-006 -7.87392e-012
1.00145508e-006 -7.8843e-012
1.00145898e-006 -7.90444e-012
1.00146289e-006 -7.92336e-012
1.0014668e-006 -7.93923e-012
1.0014707e-006 -7.94717e-012
1.00147461e-006 -7.94778e-012
1.00147852e-006 -7.94411e-012
1.00148242e-006 -7.93801e-012
1.00148633e-006 -7.92885e-012
1.00149023e-006 -7.92824e-012
1.00149414e-006 -7.93679e-012
1.00149805e-006 -7.95998e-012
1.00150195e-006 -7.99599e-012
1.00150586e-006 -8.03933e-012
1.00150977e-006 -8.08144e-012
1.00151367e-006 -8.11135e-012
1.00151758e-006 -8.12905e-012
1.00152148e-006 -8.13271e-012
1.00152539e-006 -8.13332e-012
1.0015293e-006 -8.13698e-012
1.0015332e-006 -8.14431e-012
1.00153711e-006 -8.15713e-012
1.00154102e-006 -8.16384e-012
1.00154492e-006 -8.17116e-012
1.00154883e-006 -8.17666e-012
1.00155273e-006 -8.1852e-012
1.00155664e-006 -8.19985e-012
1.00156055e-006 -8.2206e-012
1.00156445e-006 -8.24135e-012
1.00156836e-006 -8.26089e-012
1.00157227e-006 -8.27859e-012
1.00157617e-006 -8.29812e-012
1.00158008e-006 -8.31887e-012
1.00158398e-006 -8.34206e-012
1.00158789e-006 -8.36159e-012
1.0015918e-006 -8.36831e-012
1.0015957e-006 -8.35793e-012
1.00159961e-006 -8.33657e-012
1.00160352e-006 -8.31643e-012
1.00160742e-006 -8.2969e-012
1.00161133e-006 -8.28408e-012
1.00161523e-006 -8.27126e-012
1.00161914e-006 -8.25234e-012
1.00162305e-006 -8.22671e-012
1.00162695e-006 -8.1968e-012
1.00163086e-006 -8.17361e-012
1.00163477e-006 -8.16689e-012
1.00163867e-006 -8.17422e-012
1.00164258e-006 -8.19863e-012
1.00164648e-006 -8.22976e-012
1.00165039e-006 -8.26455e-012
1.0016543e-006 -8.29262e-012
1.0016582e-006 -8.31521e-012
1.00166211e-006 -8.33291e-012
1.00166602e-006 -8.34267e-012
1.00166992e-006 -8.34756e-012
1.00167383e-006 -8.34695e-012
1.00167773e-006 -8.34633e-012
1.00168164e-006 -8.35061e-012
1.00168555e-006 -8.35427e-012
1.00168945e-006 -8.35488e-012
1.00169336e-006 -8.35671e-012
1.00169727e-006 -8.36404e-012
1.00170117e-006 -8.38906e-012
1.00170508e-006 -8.42873e-012
1.00170898e-006 -8.47695e-012
1.00171289e-006 -8.51906e-012
1.0017168e-006 -8.54836e-012
1.0017207e-006 -8.56545e-012
1.00172461e-006 -8.57827e-012
1.00172852e-006 -8.59292e-012
1.00173242e-006 -8.61367e-012
1.00173633e-006 -8.64663e-012
1.00174023e-006 -8.67898e-012
