LECROYSDA100G 46001 Waveform
Segments 1 SegmentSize 5122
Segment TrigTime TimeSinceSegment1
#1 10-Oct-2017 16:45:06 0                 
Time Ampl
1.00163086e-006 -9.1072e-013
1.00163477e-006 -9.11208e-013
1.00163867e-006 -9.12307e-013
1.00164258e-006 -9.11696e-013
1.00164648e-006 -9.12062e-013
1.00165039e-006 -9.13283e-013
1.0016543e-006 -9.15603e-013
1.0016582e-006 -9.15725e-013
1.00166211e-006 -9.18654e-013
1.00166602e-006 -9.17434e-013
1.00166992e-006 -9.19143e-013
1.00167383e-006 -9.20729e-013
1.00167773e-006 -9.21218e-013
1.00168164e-006 -9.22561e-013
1.00168555e-006 -9.22927e-013
1.00168945e-006 -9.24514e-013
1.00169336e-006 -9.24514e-013
1.00169727e-006 -9.2549e-013
1.00170117e-006 -9.24025e-013
1.00170508e-006 -9.25368e-013
1.00170898e-006 -9.26101e-013
1.00171289e-006 -9.27687e-013
1.0017168e-006 -9.26101e-013
1.0017207e-006 -9.23781e-013
1.00172461e-006 -9.22316e-013
1.00172852e-006 -9.23171e-013
1.00173242e-006 -9.22194e-013
1.00173633e-006 -9.22316e-013
1.00174023e-006 -9.23415e-013
1.00174414e-006 -9.23415e-013
1.00174805e-006 -9.25124e-013
1.00175195e-006 -9.25612e-013
1.00175586e-006 -9.27321e-013
1.00175977e-006 -9.28176e-013
1.00176367e-006 -9.25979e-013
1.00176758e-006 -9.25124e-013
1.00177148e-006 -9.23537e-013
1.00177539e-006 -9.23293e-013
1.0017793e-006 -9.22316e-013
1.0017832e-006 -9.23903e-013
1.00178711e-006 -9.25856e-013
1.00179102e-006 -9.27687e-013
1.00179492e-006 -9.26223e-013
1.00179883e-006 -9.25856e-013
1.00180273e-006 -9.27565e-013
1.00180664e-006 -9.29763e-013
1.00181055e-006 -9.28176e-013
1.00181445e-006 -9.30007e-013
1.00181836e-006 -9.30373e-013
1.00182227e-006 -9.30861e-013
1.00182617e-006 -9.30739e-013
1.00183008e-006 -9.29763e-013
1.00183398e-006 -9.31228e-013
1.00183789e-006 -9.33791e-013
1.0018418e-006 -9.33791e-013
1.0018457e-006 -9.32937e-013
1.00184961e-006 -9.35622e-013
1.00185352e-006 -9.36232e-013
1.00185742e-006 -9.37331e-013
1.00186133e-006 -9.38552e-013
1.00186523e-006 -9.39772e-013
1.00186914e-006 -9.42824e-013
1.00187305e-006 -9.45266e-013
1.00187695e-006 -9.46242e-013
1.00188086e-006 -9.46608e-013
1.00188477e-006 -9.4612e-013
1.00188867e-006 -9.47097e-013
1.00189258e-006 -9.47829e-013
1.00189648e-006 -9.51125e-013
1.00190039e-006 -9.53566e-013
1.0019043e-006 -9.55764e-013
1.0019082e-006 -9.58083e-013
1.00191211e-006 -9.57473e-013
1.00191602e-006 -9.58205e-013
1.00191992e-006 -9.61257e-013
1.00192383e-006 -9.61013e-013
1.00192773e-006 -9.61623e-013
1.00193164e-006 -9.62844e-013
1.00193555e-006 -9.61867e-013
1.00193945e-006 -9.61135e-013
1.00194336e-006 -9.59548e-013
1.00194727e-006 -9.60158e-013
1.00195117e-006 -9.58937e-013
1.00195508e-006 -9.5906e-013
1.00195898e-006 -9.5967e-013
1.00196289e-006 -9.63454e-013
1.0019668e-006 -9.64675e-013
1.0019707e-006 -9.64187e-013
1.00197461e-006 -9.64919e-013
1.00197852e-006 -9.66262e-013
1.00198242e-006 -9.64553e-013
1.00198633e-006 -9.66018e-013
1.00199023e-006 -9.6736e-013
1.00199414e-006 -9.66628e-013
1.00199805e-006 -9.67482e-013
1.00200195e-006 -9.65896e-013
1.00200586e-006 -9.63698e-013
1.00200977e-006 -9.6321e-013
1.00201367e-006 -9.63088e-013
1.00201758e-006 -9.62233e-013
1.00202148e-006 -9.61867e-013
1.00202539e-006 -9.626e-013
1.0020293e-006 -9.62844e-013
1.0020332e-006 -9.6382e-013
1.00203711e-006 -9.63698e-013
1.00204102e-006 -9.64675e-013
1.00204492e-006 -9.65407e-013
1.00204883e-006 -9.6321e-013
1.00205273e-006 -9.64187e-013
1.00205664e-006 -9.6382e-013
1.00206055e-006 -9.65529e-013
1.00206445e-006 -9.66628e-013
1.00206836e-006 -9.66506e-013
1.00207227e-006 -9.65163e-013
1.00207617e-006 -9.6614e-013
1.00208008e-006 -9.66506e-013
1.00208398e-006 -9.66994e-013
1.00208789e-006 -9.7029e-013
1.0020918e-006 -9.69924e-013
1.0020957e-006 -9.71755e-013
1.00209961e-006 -9.7383e-013
1.00210352e-006 -9.74562e-013
1.00210742e-006 -9.75295e-013
1.00211133e-006 -9.75295e-013
1.00211523e-006 -9.77004e-013
1.00211914e-006 -9.75539e-013
1.00212305e-006 -9.74196e-013
1.00212695e-006 -9.7322e-013
1.00213086e-006 -9.75661e-013
1.00213477e-006 -9.75661e-013
1.00213867e-006 -9.76149e-013
1.00214258e-006 -9.74807e-013
1.00214648e-006 -9.75661e-013
1.00215039e-006 -9.73586e-013
1.0021543e-006 -9.73708e-013
1.0021582e-006 -9.75783e-013
1.00216211e-006 -9.77736e-013
1.00216602e-006 -9.77858e-013
1.00216992e-006 -9.76394e-013
1.00217383e-006 -9.75905e-013
1.00217773e-006 -9.74318e-013
1.00218164e-006 -9.73952e-013
1.00218555e-006 -9.75417e-013
1.00218945e-006 -9.76149e-013
1.00219336e-006 -9.78347e-013
1.00219727e-006 -9.78103e-013
1.00220117e-006 -9.79812e-013
1.00220508e-006 -9.76149e-013
1.00220898e-006 -9.75295e-013
1.00221289e-006 -9.75173e-013
1.0022168e-006 -9.72487e-013
1.0022207e-006 -9.71145e-013
1.00222461e-006 -9.72976e-013
1.00222852e-006 -9.75051e-013
1.00223242e-006 -9.74685e-013
1.00223633e-006 -9.72487e-013
1.00224023e-006 -9.74685e-013
1.00224414e-006 -9.76027e-013
1.00224805e-006 -9.75295e-013
1.00225195e-006 -9.75905e-013
1.00225586e-006 -9.77126e-013
1.00225977e-006 -9.77492e-013
1.00226367e-006 -9.76027e-013
1.00226758e-006 -9.76027e-013
1.00227148e-006 -9.74196e-013
1.00227539e-006 -9.7322e-013
1.0022793e-006 -9.7383e-013
1.0022832e-006 -9.73586e-013
1.00228711e-006 -9.73952e-013
1.00229102e-006 -9.76149e-013
1.00229492e-006 -9.76882e-013
1.00229883e-006 -9.77614e-013
1.00230273e-006 -9.77004e-013
1.00230664e-006 -9.7737e-013
1.00231055e-006 -9.78469e-013
1.00231445e-006 -9.78713e-013
1.00231836e-006 -9.77126e-013
1.00232227e-006 -9.79934e-013
1.00232617e-006 -9.80666e-013
1.00233008e-006 -9.82131e-013
1.00233398e-006 -9.8384e-013
1.00233789e-006 -9.8384e-013
1.0023418e-006 -9.8445e-013
1.0023457e-006 -9.84572e-013
1.00234961e-006 -9.8445e-013
1.00235352e-006 -9.85915e-013
1.00235742e-006 -9.8677e-013
1.00236133e-006 -9.86647e-013
1.00236523e-006 -9.86159e-013
1.00236914e-006 -9.87258e-013
1.00237305e-006 -9.87624e-013
1.00237695e-006 -9.87258e-013
1.00238086e-006 -9.86647e-013
1.00238477e-006 -9.86647e-013
1.00238867e-006 -9.86525e-013
1.00239258e-006 -9.88234e-013
1.00239648e-006 -9.8738e-013
1.00240039e-006 -9.8738e-013
1.0024043e-006 -9.87258e-013
1.0024082e-006 -9.86647e-013
1.00241211e-006 -9.85793e-013
1.00241602e-006 -9.84938e-013
1.00241992e-006 -9.87136e-013
1.00242383e-006 -9.88723e-013
1.00242773e-006 -9.90065e-013
1.00243164e-006 -9.90798e-013
1.00243555e-006 -9.90432e-013
1.00243945e-006 -9.90798e-013
1.00244336e-006 -9.93361e-013
1.00244727e-006 -9.92873e-013
1.00245117e-006 -9.92995e-013
1.00245508e-006 -9.94826e-013
1.00245898e-006 -9.97023e-013
1.00246289e-006 -9.96779e-013
1.0024668e-006 -9.95192e-013
1.0024707e-006 -9.96047e-013
1.00247461e-006 -9.96169e-013
1.00247852e-006 -9.99099e-013
1.00248242e-006 -9.99953e-013
1.00248633e-006 -1.00154e-012
1.00249023e-006 -1.00117e-012
1.00249414e-006 -1.00081e-012
1.00249805e-006 -1.00069e-012
1.00250195e-006 -1.00276e-012
1.00250586e-006 -1.00349e-012
1.00250977e-006 -1.00679e-012
1.00251367e-006 -1.00679e-012
1.00251758e-006 -1.00838e-012
1.00252148e-006 -1.00899e-012
1.00252539e-006 -1.01082e-012
1.0025293e-006 -1.01155e-012
1.0025332e-006 -1.01155e-012
1.00253711e-006 -1.0124e-012
1.00254102e-006 -1.01253e-012
1.00254492e-006 -1.01362e-012
1.00254883e-006 -1.01314e-012
1.00255273e-006 -1.01338e-012
1.00255664e-006 -1.01362e-012
1.00256055e-006 -1.01289e-012
1.00256445e-006 -1.0135e-012
1.00256836e-006 -1.01387e-012
1.00257227e-006 -1.01375e-012
1.00257617e-006 -1.01338e-012
1.00258008e-006 -1.01253e-012
1.00258398e-006 -1.01301e-012
1.00258789e-006 -1.01326e-012
1.0025918e-006 -1.00984e-012
1.0025957e-006 -1.00825e-012
1.00259961e-006 -1.00838e-012
1.00260352e-006 -1.00984e-012
1.00260742e-006 -1.00911e-012
1.00261133e-006 -1.00862e-012
1.00261523e-006 -1.0085e-012
1.00261914e-006 -1.00764e-012
1.00262305e-006 -1.00777e-012
1.00262695e-006 -1.00911e-012
1.00263086e-006 -1.00728e-012
1.00263477e-006 -1.00716e-012
1.00263867e-006 -1.0063e-012
1.00264258e-006 -1.0063e-012
1.00264648e-006 -1.0063e-012
1.00265039e-006 -1.00508e-012
1.0026543e-006 -1.00288e-012
1.0026582e-006 -1.00191e-012
1.00266211e-006 -1.00178e-012
1.00266602e-006 -1.00215e-012
1.00266992e-006 -1.00227e-012
1.00267383e-006 -1.00276e-012
1.00267773e-006 -1.00203e-012
1.00268164e-006 -1.00227e-012
1.00268555e-006 -1.00313e-012
1.00268945e-006 -1.00337e-012
1.00269336e-006 -1.0013e-012
1.00269727e-006 -1.00105e-012
1.00270117e-006 -9.99587e-013
1.00270508e-006 -9.98732e-013
1.00270898e-006 -9.99953e-013
1.00271289e-006 -1.00178e-012
1.0027168e-006 -1.00349e-012
1.0027207e-006 -1.00081e-012
1.00272461e-006 -9.99831e-013
1.00272852e-006 -9.98732e-013
1.00273242e-006 -9.9739e-013
1.00273633e-006 -9.96657e-013
1.00274023e-006 -9.95681e-013
1.00274414e-006 -9.94826e-013
1.00274805e-006 -9.93605e-013
1.00275195e-006 -9.91652e-013
1.00275586e-006 -9.90554e-013
1.00275977e-006 -9.9031e-013
1.00276367e-006 -9.9092e-013
1.00276758e-006 -9.90554e-013
1.00277148e-006 -9.93239e-013
1.00277539e-006 -9.93605e-013
1.0027793e-006 -9.92873e-013
1.0027832e-006 -9.9385e-013
1.00278711e-006 -9.93117e-013
1.00279102e-006 -9.91774e-013
1.00279492e-006 -9.91286e-013
1.00279883e-006 -9.9031e-013
1.00280273e-006 -9.91042e-013
1.00280664e-006 -9.9092e-013
1.00281055e-006 -9.92507e-013
1.00281445e-006 -9.93483e-013
1.00281836e-006 -9.93605e-013
1.00282227e-006 -9.91408e-013
1.00282617e-006 -9.90676e-013
1.00283008e-006 -9.88845e-013
1.00283398e-006 -9.87624e-013
1.00283789e-006 -9.8677e-013
1.0028418e-006 -9.87624e-013
1.0028457e-006 -9.87868e-013
1.00284961e-006 -9.87868e-013
1.00285352e-006 -9.87502e-013
1.00285742e-006 -9.86647e-013
1.00286133e-006 -9.86892e-013
1.00286523e-006 -9.8799e-013
1.00286914e-006 -9.88479e-013
1.00287305e-006 -9.87014e-013
1.00287695e-006 -9.87014e-013
1.00288086e-006 -9.87014e-013
1.00288477e-006 -9.89211e-013
1.00288867e-006 -9.91042e-013
1.00289258e-006 -9.92751e-013
1.00289648e-006 -9.92629e-013
1.00290039e-006 -9.92629e-013
1.0029043e-006 -9.94582e-013
1.0029082e-006 -9.95925e-013
1.00291211e-006 -9.95681e-013
1.00291602e-006 -9.98977e-013
1.00291992e-006 -9.96901e-013
1.00292383e-006 -9.96413e-013
1.00292773e-006 -9.96413e-013
1.00293164e-006 -9.97268e-013
1.00293555e-006 -9.96779e-013
1.00293945e-006 -9.95559e-013
1.00294336e-006 -9.93972e-013
1.00294727e-006 -9.92141e-013
1.00295117e-006 -9.92629e-013
1.00295508e-006 -9.91652e-013
1.00295898e-006 -9.91774e-013
1.00296289e-006 -9.89333e-013
1.0029668e-006 -9.88967e-013
1.0029707e-006 -9.8799e-013
1.00297461e-006 -9.87014e-013
1.00297852e-006 -9.85793e-013
1.00298242e-006 -9.83962e-013
1.00298633e-006 -9.83596e-013
1.00299023e-006 -9.82497e-013
1.00299414e-006 -9.83107e-013
1.00299805e-006 -9.80178e-013
1.00300195e-006 -9.78225e-013
1.00300586e-006 -9.7737e-013
1.00300977e-006 -9.77248e-013
1.00301367e-006 -9.76271e-013
1.00301758e-006 -9.72976e-013
1.00302148e-006 -9.73342e-013
1.00302539e-006 -9.7444e-013
1.0030293e-006 -9.72487e-013
1.0030332e-006 -9.70168e-013
1.00303711e-006 -9.68825e-013
1.00304102e-006 -9.6614e-013
1.00304492e-006 -9.67238e-013
1.00304883e-006 -9.66872e-013
1.00305273e-006 -9.65041e-013
1.00305664e-006 -9.64309e-013
1.00306055e-006 -9.62355e-013
1.00306445e-006 -9.61989e-013
1.00306836e-006 -9.61257e-013
1.00307227e-006 -9.61135e-013
1.00307617e-006 -9.5967e-013
1.00308008e-006 -9.60036e-013
1.00308398e-006 -9.59182e-013
1.00308789e-006 -9.57717e-013
1.0030918e-006 -9.57473e-013
1.0030957e-006 -9.54787e-013
1.00309961e-006 -9.52712e-013
1.00310352e-006 -9.52346e-013
1.00310742e-006 -9.51735e-013
1.00311133e-006 -9.49782e-013
1.00311523e-006 -9.4966e-013
1.00311914e-006 -9.49172e-013
1.00312305e-006 -9.4966e-013
1.00312695e-006 -9.49172e-013
1.00313086e-006 -9.47585e-013
1.00313477e-006 -9.47463e-013
1.00313867e-006 -9.49416e-013
1.00314258e-006 -9.48928e-013
1.00314648e-006 -9.49782e-013
1.00315039e-006 -9.48439e-013
1.0031543e-006 -9.47219e-013
1.0031582e-006 -9.50393e-013
1.00316211e-006 -9.48806e-013
1.00316602e-006 -9.49294e-013
1.00316992e-006 -9.47097e-013
1.00317383e-006 -9.48684e-013
1.00317773e-006 -9.47585e-013
1.00318164e-006 -9.45998e-013
1.00318555e-006 -9.4612e-013
1.00318945e-006 -9.44411e-013
1.00319336e-006 -9.43923e-013
1.00319727e-006 -9.43557e-013
1.00320117e-006 -9.43068e-013
1.00320508e-006 -9.40871e-013
1.00320898e-006 -9.40017e-013
1.00321289e-006 -9.40017e-013
1.0032168e-006 -9.38918e-013
1.0032207e-006 -9.38918e-013
1.00322461e-006 -9.37575e-013
1.00322852e-006 -9.36232e-013
1.00323242e-006 -9.3611e-013
1.00323633e-006 -9.36721e-013
1.00324023e-006 -9.355e-013
1.00324414e-006 -9.32326e-013
1.00324805e-006 -9.3135e-013
1.00325195e-006 -9.31228e-013
1.00325586e-006 -9.2842e-013
1.00325977e-006 -9.28664e-013
1.00326367e-006 -9.28664e-013
1.00326758e-006 -9.28786e-013
1.00327148e-006 -9.26955e-013
1.00327539e-006 -9.25368e-013
1.0032793e-006 -9.22927e-013
1.0032832e-006 -9.2195e-013
1.00328711e-006 -9.20241e-013
1.00329102e-006 -9.18776e-013
1.00329492e-006 -9.18166e-013
1.00329883e-006 -9.17434e-013
1.00330273e-006 -9.14626e-013
1.00330664e-006 -9.12429e-013
1.00331055e-006 -9.12917e-013
1.00331445e-006 -9.14992e-013
1.00331836e-006 -9.1426e-013
1.00332227e-006 -9.16457e-013
1.00332617e-006 -9.18532e-013
1.00333008e-006 -9.18532e-013
1.00333398e-006 -9.16335e-013
1.00333789e-006 -9.14138e-013
1.0033418e-006 -9.13405e-013
1.0033457e-006 -9.12185e-013
1.00334961e-006 -9.12551e-013
1.00335352e-006 -9.11208e-013
1.00335742e-006 -9.09987e-013
1.00336133e-006 -9.09133e-013
1.00336523e-006 -9.09011e-013
1.00336914e-006 -9.08645e-013
1.00337305e-006 -9.08645e-013
1.00337695e-006 -9.07058e-013
1.00338086e-006 -9.06569e-013
1.00338477e-006 -9.05715e-013
1.00338867e-006 -9.05715e-013
1.00339258e-006 -9.06569e-013
1.00339648e-006 -9.07424e-013
1.00340039e-006 -9.08522e-013
1.0034043e-006 -9.07912e-013
1.0034082e-006 -9.06081e-013
1.00341211e-006 -9.06936e-013
1.00341602e-006 -9.06325e-013
1.00341992e-006 -9.05227e-013
1.00342383e-006 -9.06203e-013
1.00342773e-006 -9.06569e-013
1.00343164e-006 -9.04494e-013
1.00343555e-006 -9.02907e-013
1.00343945e-006 -9.02907e-013
1.00344336e-006 -9.02541e-013
1.00344727e-006 -9.01564e-013
1.00345117e-006 -9.02053e-013
1.00345508e-006 -9.03396e-013
1.00345898e-006 -9.03884e-013
1.00346289e-006 -9.03273e-013
1.0034668e-006 -9.01442e-013
1.0034707e-006 -9.001e-013
1.00347461e-006 -9.0071e-013
1.00347852e-006 -8.99489e-013
1.00348242e-006 -8.97536e-013
1.00348633e-006 -8.97536e-013
1.00349023e-006 -8.98879e-013
1.00349414e-006 -8.99611e-013
1.00349805e-006 -8.98635e-013
1.00350195e-006 -8.96926e-013
1.00350586e-006 -8.96682e-013
1.00350977e-006 -8.95705e-013
1.00351367e-006 -8.95095e-013
1.00351758e-006 -8.94484e-013
1.00352148e-006 -8.95949e-013
1.00352539e-006 -8.96804e-013
1.0035293e-006 -8.95949e-013
1.0035332e-006 -8.95949e-013
1.00353711e-006 -8.9656e-013
1.00354102e-006 -8.96804e-013
1.00354492e-006 -8.97048e-013
1.00354883e-006 -8.96315e-013
1.00355273e-006 -8.95827e-013
1.00355664e-006 -8.96437e-013
1.00356055e-006 -8.97536e-013
1.00356445e-006 -8.94484e-013
1.00356836e-006 -8.93264e-013
1.00357227e-006 -8.9302e-013
1.00357617e-006 -8.90578e-013
1.00358008e-006 -8.90456e-013
1.00358398e-006 -8.89113e-013
1.00358789e-006 -8.89724e-013
1.0035918e-006 -8.88381e-013
1.0035957e-006 -8.88259e-013
1.00359961e-006 -8.87038e-013
1.00360352e-006 -8.88259e-013
1.00360742e-006 -8.86794e-013
1.00361133e-006 -8.86428e-013
1.00361523e-006 -8.88137e-013
1.00361914e-006 -8.88015e-013
1.00362305e-006 -8.88137e-013
1.00362695e-006 -8.88747e-013
1.00363086e-006 -8.87282e-013
1.00363477e-006 -8.8655e-013
1.00363867e-006 -8.87282e-013
1.00364258e-006 -8.85207e-013
1.00364648e-006 -8.84841e-013
1.00365039e-006 -8.85817e-013
1.0036543e-006 -8.87404e-013
1.0036582e-006 -8.85329e-013
1.00366211e-006 -8.84597e-013
1.00366602e-006 -8.84475e-013
1.00366992e-006 -8.81911e-013
1.00367383e-006 -8.8301e-013
1.00367773e-006 -8.81911e-013
1.00368164e-006 -8.83132e-013
1.00368555e-006 -8.82644e-013
1.00368945e-006 -8.82277e-013
1.00369336e-006 -8.81057e-013
1.00369727e-006 -8.80446e-013
1.00370117e-006 -8.80324e-013
1.00370508e-006 -8.78127e-013
1.00370898e-006 -8.78493e-013
1.00371289e-006 -8.76906e-013
1.0037168e-006 -8.74587e-013
1.0037207e-006 -8.71657e-013
1.00372461e-006 -8.72146e-013
1.00372852e-006 -8.73122e-013
1.00373242e-006 -8.7361e-013
1.00373633e-006 -8.72146e-013
1.00374023e-006 -8.72268e-013
1.00374414e-006 -8.72756e-013
1.00374805e-006 -8.73122e-013
1.00375195e-006 -8.71169e-013
1.00375586e-006 -8.70925e-013
1.00375977e-006 -8.69582e-013
1.00376367e-006 -8.68239e-013
1.00376758e-006 -8.68483e-013
1.00377148e-006 -8.68361e-013
1.00377539e-006 -8.68972e-013
1.0037793e-006 -8.68239e-013
1.0037832e-006 -8.67751e-013
1.00378711e-006 -8.6531e-013
1.00379102e-006 -8.63234e-013
1.00379492e-006 -8.61892e-013
1.00379883e-006 -8.60427e-013
1.00380273e-006 -8.58107e-013
1.00380664e-006 -8.57131e-013
1.00381055e-006 -8.56521e-013
1.00381445e-006 -8.56521e-013
1.00381836e-006 -8.55422e-013
1.00382227e-006 -8.54934e-013
1.00382617e-006 -8.54934e-013
1.00383008e-006 -8.56032e-013
1.00383398e-006 -8.54812e-013
1.00383789e-006 -8.53835e-013
1.0038418e-006 -8.5298e-013
1.0038457e-006 -8.50661e-013
1.00384961e-006 -8.50417e-013
1.00385352e-006 -8.49807e-013
1.00385742e-006 -8.4883e-013
1.00386133e-006 -8.49318e-013
1.00386523e-006 -8.48952e-013
1.00386914e-006 -8.48098e-013
1.00387305e-006 -8.47609e-013
1.00387695e-006 -8.46389e-013
1.00388086e-006 -8.4529e-013
1.00388477e-006 -8.45046e-013
1.00388867e-006 -8.45534e-013
1.00389258e-006 -8.44436e-013
1.00389648e-006 -8.44558e-013
1.00390039e-006 -8.4468e-013
1.0039043e-006 -8.45168e-013
1.0039082e-006 -8.43703e-013
1.00391211e-006 -8.44069e-013
1.00391602e-006 -8.44924e-013
1.00391992e-006 -8.43703e-013
1.00392383e-006 -8.41994e-013
1.00392773e-006 -8.41262e-013
1.00393164e-006 -8.4236e-013
1.00393555e-006 -8.43337e-013
1.00393945e-006 -8.42238e-013
1.00394336e-006 -8.41262e-013
1.00394727e-006 -8.41262e-013
1.00395117e-006 -8.41628e-013
1.00395508e-006 -8.40407e-013
1.00395898e-006 -8.38332e-013
1.00396289e-006 -8.37844e-013
1.0039668e-006 -8.38942e-013
1.0039707e-006 -8.3882e-013
1.00397461e-006 -8.38576e-013
1.00397852e-006 -8.39187e-013
1.00398242e-006 -8.37966e-013
1.00398633e-006 -8.38332e-013
1.00399023e-006 -8.38088e-013
1.00399414e-006 -8.37111e-013
1.00399805e-006 -8.36135e-013
1.00400195e-006 -8.36379e-013
1.00400586e-006 -8.36013e-013
1.00400977e-006 -8.35036e-013
1.00401367e-006 -8.34792e-013
1.00401758e-006 -8.34426e-013
1.00402148e-006 -8.33205e-013
1.00402539e-006 -8.31374e-013
1.0040293e-006 -8.30031e-013
1.0040332e-006 -8.29421e-013
1.00403711e-006 -8.282e-013
1.00404102e-006 -8.26247e-013
1.00404492e-006 -8.26979e-013
1.00404883e-006 -8.26857e-013
1.00405273e-006 -8.25271e-013
1.00405664e-006 -8.23439e-013
1.00406055e-006 -8.22585e-013
1.00406445e-006 -8.20998e-013
1.00406836e-006 -8.2051e-013
1.00407227e-006 -8.21242e-013
1.00407617e-006 -8.19289e-013
1.00408008e-006 -8.18068e-013
1.00408398e-006 -8.17702e-013
1.00408789e-006 -8.16848e-013
1.0040918e-006 -8.16481e-013
1.0040957e-006 -8.15139e-013
1.00409961e-006 -8.13918e-013
1.00410352e-006 -8.14162e-013
1.00410742e-006 -8.13063e-013
1.00411133e-006 -8.13796e-013
1.00411523e-006 -8.12209e-013
1.00411914e-006 -8.10134e-013
1.00412305e-006 -8.10256e-013
1.00412695e-006 -8.09768e-013
1.00413086e-006 -8.10134e-013
1.00413477e-006 -8.1343e-013
1.00413867e-006 -8.15383e-013
1.00414258e-006 -8.12941e-013
1.00414648e-006 -8.13796e-013
1.00415039e-006 -8.12209e-013
1.0041543e-006 -8.10866e-013
1.0041582e-006 -8.09523e-013
1.00416211e-006 -8.07204e-013
1.00416602e-006 -8.06472e-013
1.00416992e-006 -8.0403e-013
1.00417383e-006 -8.02077e-013
1.00417773e-006 -8.02443e-013
1.00418164e-006 -8.01345e-013
1.00418555e-006 -8.0049e-013
1.00418945e-006 -7.98903e-013
1.00419336e-006 -7.99147e-013
1.00419727e-006 -7.9927e-013
1.00420117e-006 -7.97194e-013
1.00420508e-006 -7.94021e-013
1.00420898e-006 -7.93654e-013
1.00421289e-006 -7.91823e-013
1.0042168e-006 -7.8926e-013
1.0042207e-006 -7.89016e-013
1.00422461e-006 -7.86208e-013
1.00422852e-006 -7.86574e-013
1.00423242e-006 -7.87795e-013
1.00423633e-006 -7.87673e-013
1.00424023e-006 -7.87062e-013
1.00424414e-006 -7.86452e-013
1.00424805e-006 -7.8694e-013
1.00425195e-006 -7.84499e-013
1.00425586e-006 -7.84133e-013
1.00425977e-006 -7.82546e-013
1.00426367e-006 -7.81691e-013
1.00426758e-006 -7.81691e-013
1.00427148e-006 -7.79982e-013
1.00427539e-006 -7.78518e-013
1.0042793e-006 -7.78273e-013
1.0042832e-006 -7.77663e-013
1.00428711e-006 -7.78884e-013
1.00429102e-006 -7.77907e-013
1.00429492e-006 -7.76687e-013
1.00429883e-006 -7.76687e-013
1.00430273e-006 -7.7632e-013
1.00430664e-006 -7.75588e-013
1.00431055e-006 -7.751e-013
1.00431445e-006 -7.74001e-013
1.00431836e-006 -7.73513e-013
1.00432227e-006 -7.7278e-013
1.00432617e-006 -7.71193e-013
1.00433008e-006 -7.69484e-013
1.00433398e-006 -7.68874e-013
1.00433789e-006 -7.67775e-013
1.0043418e-006 -7.64846e-013
1.0043457e-006 -7.64113e-013
1.00434961e-006 -7.62771e-013
1.00435352e-006 -7.62648e-013
1.00435742e-006 -7.6216e-013
1.00436133e-006 -7.60329e-013
1.00436523e-006 -7.60329e-013
1.00436914e-006 -7.61672e-013
1.00437305e-006 -7.61672e-013
1.00437695e-006 -7.59841e-013
1.00438086e-006 -7.58254e-013
1.00438477e-006 -7.58986e-013
1.00438867e-006 -7.59353e-013
1.00439258e-006 -7.60085e-013
1.00439648e-006 -7.58864e-013
1.00440039e-006 -7.59597e-013
1.0044043e-006 -7.58376e-013
1.0044082e-006 -7.57399e-013
1.00441211e-006 -7.56789e-013
1.00441602e-006 -7.56667e-013
1.00441992e-006 -7.57888e-013
1.00442383e-006 -7.56667e-013
1.00442773e-006 -7.57766e-013
1.00443164e-006 -7.56789e-013
1.00443555e-006 -7.5508e-013
1.00443945e-006 -7.53249e-013
1.00444336e-006 -7.53493e-013
1.00444727e-006 -7.53005e-013
1.00445117e-006 -7.51784e-013
1.00445508e-006 -7.51418e-013
1.00445898e-006 -7.50319e-013
1.00446289e-006 -7.49709e-013
1.0044668e-006 -7.47634e-013
1.0044707e-006 -7.49099e-013
1.00447461e-006 -7.4739e-013
1.00447852e-006 -7.45437e-013
1.00448242e-006 -7.4507e-013
1.00448633e-006 -7.41774e-013
1.00449023e-006 -7.40676e-013
1.00449414e-006 -7.38845e-013
1.00449805e-006 -7.39455e-013
1.00450195e-006 -7.3738e-013
1.00450586e-006 -7.35061e-013
1.00450977e-006 -7.3445e-013
1.00451367e-006 -7.31398e-013
1.00451758e-006 -7.28957e-013
1.00452148e-006 -7.26882e-013
1.00452539e-006 -7.25661e-013
1.0045293e-006 -7.24685e-013
1.0045332e-006 -7.23342e-013
1.00453711e-006 -7.23464e-013
1.00454102e-006 -7.23586e-013
1.00454492e-006 -7.22731e-013
1.00454883e-006 -7.24196e-013
1.00455273e-006 -7.2322e-013
1.00455664e-006 -7.23586e-013
1.00456055e-006 -7.19558e-013
1.00456445e-006 -7.19069e-013
1.00456836e-006 -7.209e-013
1.00457227e-006 -7.20412e-013
1.00457617e-006 -7.19924e-013
1.00458008e-006 -7.18947e-013
1.00458398e-006 -7.20778e-013
1.00458789e-006 -7.18581e-013
1.0045918e-006 -7.18215e-013
1.0045957e-006 -7.17971e-013
1.00459961e-006 -7.18093e-013
1.00460352e-006 -7.1675e-013
1.00460742e-006 -7.14309e-013
1.00461133e-006 -7.16262e-013
1.00461523e-006 -7.15529e-013
1.00461914e-006 -7.15041e-013
1.00462305e-006 -7.14431e-013
1.00462695e-006 -7.1382e-013
1.00463086e-006 -7.10646e-013
1.00463477e-006 -7.09182e-013
1.00463867e-006 -7.08449e-013
1.00464258e-006 -7.09548e-013
1.00464648e-006 -7.0967e-013
